order_id,category,price,discount_pct,payment_method,customer_order_count,customer_return_rate_hist,days_since_signup,delivery_days,is_weekend_order,size_variant,coupon_used,review_rating_at_purchase,returned
ORD109411,grocery,2552.59,26.3,UPI,4,0.0,132,4,0,0,1,4.1,0
ORD109412,apparel,536.68,51.1,COD,6,0.0,426,1,0,0,0,3.9,0
ORD109413,home,427.61,15.4,UPI,8,0.2857142857142857,192,2,0,0,0,4.5,1
ORD109414,footwear,205.19,41.1,wallet,8,0.0,425,2,0,1,0,4.6,0
ORD109415,apparel,48.99,53.1,prepaid_card,7,0.0,305,3,1,1,0,4.9,0
ORD109416,accessories,504.55,22.2,prepaid_card,6,0.2,368,6,0,0,1,4.3,0
ORD109417,beauty,3516.81,28.1,COD,1,,143,3,0,0,0,3.9,0
ORD109418,accessories,882.35,45.2,prepaid_card,8,0.0,82,4,0,0,1,4.8,0
ORD109419,apparel,133.6,3.8,wallet,9,0.0,180,3,0,1,0,4.5,0
ORD109420,apparel,2181.7,53.7,prepaid_card,2,0.0,155,3,0,1,0,4.1,0
ORD109421,apparel,1252.34,27.8,COD,5,0.25,4,5,0,1,1,3.9,1
ORD109422,apparel,1833.32,19.6,COD,6,0.2,236,5,0,1,1,3.6,0
ORD109423,home,222.76,46.3,UPI,7,0.16666666666666666,146,3,1,0,0,4.2,0
ORD109424,footwear,997.67,16.1,COD,5,0.0,112,4,1,1,0,4.7,0
ORD109425,beauty,431.77,24.2,UPI,7,0.3333333333333333,743,9,0,0,1,4.5,0
ORD109426,home,1026.26,57.8,UPI,10,0.2222222222222222,210,3,0,0,0,5.0,0
ORD109427,apparel,326.16,3.2,COD,8,0.14285714285714285,191,5,0,1,0,3.7,1
ORD109428,apparel,3735.48,43.0,UPI,2,1.0,72,2,0,1,0,4.8,0
ORD109429,electronics,203.77,8.3,prepaid_card,3,0.0,95,4,0,0,0,4.3,0
ORD109430,apparel,130.63,15.4,COD,13,0.5,127,3,0,0,0,3.9,0
ORD109431,home,197.68,44.7,COD,4,0.0,458,7,0,0,0,4.1,1
ORD109432,footwear,773.09,3.9,wallet,11,0.5,43,5,1,1,1,3.8,1
ORD109433,apparel,2749.05,36.2,COD,2,0.0,98,3,0,1,0,3.9,1
ORD109434,footwear,1464.2,31.5,COD,4,0.0,115,2,0,1,1,4.2,0
ORD109435,electronics,471.33,14.2,COD,10,0.6666666666666666,59,6,0,0,0,3.3,0
ORD109436,apparel,1039.14,11.0,prepaid_card,1,,204,6,0,1,0,4.2,1
ORD109437,beauty,1594.26,7.8,prepaid_card,1,,76,5,0,0,1,4.0,0
ORD109438,home,1191.95,25.3,prepaid_card,12,0.0,113,2,0,0,0,5.0,0
ORD109439,footwear,255.93,23.5,prepaid_card,3,0.0,225,1,0,1,1,5.0,0
ORD109440,apparel,25.4,18.5,COD,4,0.0,137,4,1,1,1,3.9,0
ORD109441,accessories,106.8,42.3,UPI,7,0.0,57,5,1,0,1,3.6,0
ORD109442,beauty,923.61,34.0,UPI,2,1.0,158,7,0,0,0,4.3,0
ORD109443,beauty,328.66,52.8,UPI,4,0.0,123,2,0,0,1,3.4,0
ORD109444,apparel,6310.92,27.7,wallet,5,0.0,145,4,0,1,0,4.9,0
ORD109445,grocery,742.5,18.2,COD,7,0.0,146,4,1,0,1,4.8,0
ORD109446,accessories,1299.99,7.9,COD,4,0.3333333333333333,175,2,0,0,0,3.7,0
ORD109447,home,285.97,6.6,UPI,6,0.2,2,4,0,0,0,5.0,0
ORD109448,home,1337.59,23.8,UPI,1,,522,6,0,0,1,4.9,0
ORD109449,apparel,1213.49,9.7,UPI,5,0.25,3,4,1,0,1,4.3,0
ORD109450,apparel,472.5,9.5,COD,4,0.6666666666666666,188,3,0,1,1,3.8,0
ORD109451,beauty,1231.5,35.7,wallet,1,,671,5,0,0,0,3.7,0
ORD109452,accessories,1530.72,22.3,UPI,5,0.0,13,6,0,0,1,4.6,0
ORD109453,home,6759.85,38.4,prepaid_card,6,0.2,50,4,0,0,1,3.3,0
ORD109454,beauty,571.67,59.0,COD,7,0.5,214,4,0,0,1,4.0,0
ORD109455,electronics,344.58,29.5,prepaid_card,7,0.16666666666666666,125,1,0,0,0,3.4,0
ORD109456,footwear,215.11,27.8,UPI,1,,132,1,0,1,0,3.9,0
ORD109457,electronics,752.07,39.0,COD,3,0.0,40,3,1,0,1,3.7,0
ORD109458,home,246.15,13.6,COD,5,0.25,170,2,0,0,0,4.1,0
ORD109459,apparel,411.74,50.5,UPI,5,0.25,25,2,1,0,0,3.9,0
ORD109460,accessories,3243.37,28.6,UPI,3,0.0,139,1,1,0,0,4.3,0
ORD109461,beauty,2255.0,5.1,UPI,5,0.0,121,1,0,0,0,4.9,0
ORD109462,apparel,2127.62,11.8,UPI,2,0.0,101,5,0,1,0,4.8,0
ORD109463,home,896.74,21.0,prepaid_card,9,0.125,146,5,0,0,0,3.7,0
ORD109464,home,3492.78,22.6,prepaid_card,10,0.0,75,1,1,0,1,5.0,0
ORD109465,apparel,199.59,39.5,COD,9,0.25,167,4,1,0,0,4.2,0
ORD109466,home,320.55,5.1,COD,7,0.0,160,3,1,0,0,4.7,0
ORD109467,apparel,312.95,43.7,prepaid_card,5,0.0,183,6,1,1,1,3.5,0
ORD109468,apparel,321.76,9.6,UPI,10,0.3333333333333333,174,3,1,1,1,4.0,0
ORD109469,footwear,889.39,21.1,COD,7,0.0,107,2,0,1,1,3.9,0
ORD109470,beauty,860.94,39.3,wallet,2,0.0,114,3,0,0,0,4.1,0
ORD109471,grocery,1068.09,18.7,COD,7,0.16666666666666666,57,3,1,0,0,4.7,0
ORD109472,apparel,442.24,3.6,COD,1,,17,4,1,1,1,3.8,0
ORD109473,beauty,624.49,35.3,prepaid_card,5,0.75,241,5,0,0,1,4.3,0
ORD109474,grocery,334.63,15.1,COD,13,0.16666666666666666,180,6,0,0,1,4.1,0
ORD109475,apparel,796.96,22.8,COD,6,0.4,61,2,1,0,0,3.8,0
ORD109476,beauty,2218.97,9.3,prepaid_card,6,0.0,42,3,1,0,0,4.5,0
ORD109477,grocery,643.31,18.9,prepaid_card,7,0.16666666666666666,154,5,0,0,1,3.7,0
ORD109478,footwear,760.98,13.8,COD,8,0.14285714285714285,216,4,0,0,0,4.0,1
ORD109479,apparel,616.58,2.7,prepaid_card,4,1.0,111,2,0,1,1,4.1,1
ORD109480,grocery,3595.26,3.9,UPI,5,0.25,67,4,0,0,0,5.0,0
ORD109481,beauty,589.23,24.3,COD,7,0.0,22,5,0,0,0,3.9,1
ORD109482,beauty,444.42,33.2,COD,4,0.3333333333333333,51,3,0,0,1,5.0,0
ORD109483,apparel,1187.73,39.4,prepaid_card,8,0.42857142857142855,352,8,0,0,0,3.5,0
ORD109484,apparel,1561.48,35.9,COD,2,0.0,47,2,1,1,0,4.8,1
ORD109485,home,222.6,11.4,prepaid_card,4,0.3333333333333333,130,7,0,0,0,4.9,0
ORD109486,home,934.97,20.5,prepaid_card,7,0.0,6,5,0,0,0,4.6,0
ORD109487,apparel,1493.17,27.4,COD,8,0.0,25,3,1,1,1,4.0,0
ORD109488,home,943.05,35.2,UPI,5,0.25,187,2,0,0,1,4.6,0
ORD109489,apparel,90.49,21.6,COD,3,0.0,93,2,0,1,0,4.6,0
ORD109490,electronics,1144.72,28.5,prepaid_card,4,0.0,8,4,1,0,1,4.9,0
ORD109491,beauty,206.77,14.1,UPI,5,0.0,37,1,0,0,1,5.0,0
ORD109492,electronics,686.78,45.7,COD,5,0.0,256,2,1,0,0,3.3,0
ORD109493,electronics,419.17,14.7,prepaid_card,4,0.6666666666666666,92,5,0,0,1,3.7,0
ORD109494,home,2613.28,37.5,COD,6,0.6,250,10,0,0,1,4.0,0
ORD109495,electronics,187.16,25.8,COD,7,0.5,381,6,1,0,1,4.2,1
ORD109496,beauty,1755.18,21.7,COD,6,0.4,642,5,0,0,0,3.7,1
ORD109497,footwear,475.79,75.8,prepaid_card,5,0.0,197,4,0,1,1,5.0,0
ORD109498,grocery,310.43,28.3,prepaid_card,7,0.5,426,5,0,0,1,4.3,0
ORD109499,footwear,1417.65,44.7,wallet,1,,127,3,1,1,1,3.0,1
ORD109500,apparel,1068.41,26.6,COD,3,0.0,129,6,0,1,0,4.2,0
ORD109501,electronics,638.57,19.1,COD,5,0.5,176,4,1,0,0,4.3,0
ORD109502,apparel,2998.94,12.8,UPI,8,0.0,52,3,0,1,0,4.8,1
ORD109503,footwear,1910.9,56.8,COD,2,0.0,367,1,1,1,1,4.5,0
ORD109504,home,655.31,21.0,wallet,2,0.0,229,3,1,0,0,5.0,0
ORD109505,apparel,192.66,25.0,prepaid_card,12,0.18181818181818182,522,2,0,1,0,3.1,0
ORD109506,apparel,281.93,13.3,wallet,12,0.09090909090909091,222,10,0,1,0,4.5,0
ORD109507,electronics,450.98,20.2,COD,9,0.0,26,2,1,0,1,4.2,0
ORD109508,apparel,407.47,43.7,COD,10,0.2222222222222222,192,6,0,1,1,4.4,0
ORD109509,accessories,157.81,26.5,COD,15,0.21428571428571427,53,3,0,0,0,3.3,0
ORD109510,electronics,12446.79,24.4,COD,7,0.5,172,5,1,0,1,4.0,0
ORD109511,electronics,1083.94,45.9,COD,2,0.0,461,3,0,0,0,3.8,1
ORD109512,apparel,1245.16,87.4,prepaid_card,2,0.0,123,6,0,1,0,4.5,0
ORD109513,electronics,745.2,22.0,COD,5,0.5,295,3,0,0,1,4.6,0
ORD109514,footwear,794.12,13.0,COD,6,0.4,28,5,1,0,0,3.9,0
ORD109515,apparel,165.43,43.9,wallet,1,,403,5,1,1,0,3.4,0
ORD109516,home,822.32,39.6,prepaid_card,2,0.0,167,2,1,0,0,3.8,1
ORD109517,electronics,879.3,49.6,UPI,4,0.0,32,1,1,0,0,5.0,0
ORD109518,electronics,115.73,13.1,COD,10,0.1111111111111111,504,1,0,0,0,3.2,0
ORD109519,apparel,1113.2,31.9,wallet,2,1.0,266,4,1,1,0,2.9,1
ORD109520,grocery,1552.39,35.0,UPI,5,0.25,763,3,0,0,0,3.5,0
ORD109521,apparel,970.21,38.5,wallet,4,0.3333333333333333,143,4,0,1,1,4.4,0
ORD109522,electronics,754.99,24.8,UPI,6,0.0,103,5,0,0,0,3.2,1
ORD109523,grocery,521.55,22.1,COD,5,0.0,202,2,0,0,0,4.3,0
ORD109524,apparel,130.96,11.6,UPI,3,0.5,318,1,1,1,0,4.3,0
ORD109525,footwear,1065.63,12.3,COD,3,0.0,292,6,1,1,0,4.1,0
ORD109526,accessories,296.4,23.2,COD,2,0.0,78,4,0,0,0,4.0,0
ORD109527,electronics,1463.83,16.8,COD,6,0.4,140,1,0,0,0,3.5,0
ORD109528,grocery,1208.18,23.2,COD,2,0.0,75,4,0,0,0,4.2,0
ORD109529,accessories,1167.27,28.2,prepaid_card,5,0.25,235,2,0,0,0,4.1,1
ORD109530,apparel,931.98,48.1,prepaid_card,1,,76,5,1,1,1,3.1,0
ORD109531,footwear,1680.4,41.8,COD,2,0.0,231,3,0,1,1,4.1,0
ORD109532,beauty,322.26,12.2,UPI,2,0.0,139,5,0,0,0,3.7,0
ORD109533,electronics,1035.67,37.3,COD,14,0.07692307692307693,147,8,0,0,0,3.5,0
ORD109534,home,2175.97,16.3,prepaid_card,4,0.3333333333333333,189,4,0,0,0,5.0,0
ORD109535,footwear,177.25,14.8,prepaid_card,9,0.125,358,5,0,1,0,3.8,1
ORD109536,footwear,134.69,37.1,COD,6,0.2,255,6,0,1,1,3.3,1
ORD109537,grocery,278.65,7.3,prepaid_card,4,0.0,283,1,0,0,0,4.6,0
ORD109538,beauty,590.0,10.7,wallet,18,0.058823529411764705,55,1,0,0,0,4.0,0
ORD109539,home,508.98,29.5,COD,4,0.3333333333333333,59,4,0,0,1,5.0,0
ORD109540,beauty,410.22,17.2,COD,4,0.3333333333333333,242,7,0,0,0,4.7,0
ORD109541,apparel,1380.88,63.9,wallet,13,0.16666666666666666,55,3,1,0,0,4.1,0
ORD109542,beauty,238.18,41.2,COD,2,0.0,685,4,1,0,1,3.8,0
ORD109543,electronics,1732.52,24.1,COD,3,0.0,203,3,1,0,0,3.3,0
ORD109544,accessories,235.46,27.3,prepaid_card,4,0.3333333333333333,58,5,0,0,0,4.0,0
ORD109545,apparel,407.9,24.6,wallet,9,0.125,36,7,0,1,0,5.0,0
ORD109546,accessories,387.78,54.8,wallet,4,0.6666666666666666,473,5,0,0,1,4.1,0
ORD109547,footwear,1388.93,57.7,UPI,4,0.0,69,5,0,1,1,3.7,1
ORD109548,accessories,2240.86,25.8,COD,2,0.0,103,2,0,0,0,3.4,0
ORD109549,electronics,1476.39,49.5,COD,6,0.6,212,4,0,0,1,3.4,0
ORD109550,home,279.81,19.3,COD,1,,291,1,1,0,1,4.9,0
ORD109551,home,202.12,33.3,prepaid_card,8,0.14285714285714285,278,2,0,0,0,4.6,1
ORD109552,electronics,2760.35,3.1,wallet,10,0.2222222222222222,53,5,0,0,0,4.7,0
ORD109553,grocery,873.73,25.7,COD,3,0.0,253,6,1,0,1,4.4,0
ORD109554,electronics,1598.66,35.1,prepaid_card,1,,91,5,0,0,0,3.4,0
ORD109555,grocery,464.6,38.1,UPI,7,0.6666666666666666,166,6,0,0,0,4.5,0
ORD109556,home,245.46,39.7,COD,4,0.0,214,4,0,0,0,4.5,0
ORD109557,electronics,274.28,52.1,UPI,11,0.1,259,2,1,0,0,4.3,0
ORD109558,beauty,183.09,2.3,COD,2,0.0,121,5,1,0,0,3.9,0
ORD109559,apparel,349.97,35.3,prepaid_card,5,0.25,50,1,1,1,1,4.4,0
ORD109560,footwear,2424.2,60.2,COD,8,0.2857142857142857,232,1,0,1,0,3.8,0
ORD109561,footwear,1785.27,45.7,UPI,12,0.09090909090909091,16,1,0,1,1,2.7,1
ORD109562,footwear,1238.9,11.9,COD,3,0.5,154,2,0,1,1,4.1,0
ORD109563,home,413.5,24.2,UPI,8,0.42857142857142855,54,3,0,0,0,3.5,0
ORD109564,footwear,1088.04,28.2,COD,4,0.6666666666666666,72,5,1,1,0,4.6,1
ORD109565,electronics,182.18,5.8,COD,4,0.0,55,5,1,0,0,4.3,1
ORD109566,accessories,610.09,65.1,COD,6,0.0,115,3,0,0,0,4.0,0
ORD109567,footwear,1902.31,7.7,COD,7,0.16666666666666666,415,3,1,1,1,5.0,0
ORD109568,electronics,193.72,26.4,prepaid_card,6,0.2,814,1,0,0,0,4.2,0
ORD109569,electronics,186.91,12.5,prepaid_card,4,0.3333333333333333,451,1,0,0,0,3.5,0
ORD109570,electronics,1962.46,40.6,UPI,3,0.0,176,1,1,0,0,4.2,0
ORD109571,grocery,1048.11,6.4,UPI,10,0.3333333333333333,478,3,0,0,0,3.2,0
ORD109572,grocery,5614.65,22.2,COD,5,0.0,139,3,1,0,1,5.0,0
ORD109573,apparel,1252.73,44.1,COD,8,0.2857142857142857,213,2,1,1,0,2.7,1
ORD109574,apparel,953.18,76.7,COD,5,0.0,573,3,0,1,0,3.0,0
ORD109575,beauty,1429.12,40.2,COD,2,0.0,108,3,1,0,0,3.7,0
ORD109576,apparel,324.74,24.0,UPI,4,0.0,390,3,0,1,0,4.7,0
ORD109577,apparel,334.83,13.1,UPI,5,0.5,241,3,0,1,0,3.5,0
ORD109578,apparel,187.93,23.7,COD,2,0.0,20,4,0,1,0,2.9,1
ORD109579,apparel,1084.3,1.0,COD,4,1.0,9,2,0,1,1,4.2,1
ORD109580,footwear,304.46,13.2,COD,6,0.2,49,7,0,1,0,4.4,0
ORD109581,grocery,55.77,15.1,prepaid_card,3,0.0,292,8,0,0,0,3.3,0
ORD109582,home,4158.58,40.0,UPI,2,0.0,142,1,1,0,0,4.5,0
ORD109583,apparel,319.74,26.7,prepaid_card,3,0.0,74,4,0,0,1,3.7,0
ORD109584,beauty,1159.71,28.9,UPI,5,0.0,200,4,1,0,0,4.4,0
ORD109585,footwear,185.16,19.6,wallet,8,0.42857142857142855,191,3,0,1,1,4.5,0
ORD109586,apparel,966.16,13.4,UPI,8,0.2857142857142857,93,6,1,1,0,5.0,0
ORD109587,accessories,264.47,27.0,prepaid_card,6,0.0,9,3,0,0,1,4.3,0
ORD109588,electronics,1020.28,61.3,prepaid_card,8,0.14285714285714285,161,2,1,0,1,3.1,1
ORD109589,grocery,940.19,16.4,prepaid_card,3,0.0,21,3,0,0,0,3.9,0
ORD109590,footwear,1508.51,60.5,COD,4,0.3333333333333333,30,3,0,1,0,3.5,0
ORD109591,footwear,1488.0,23.7,COD,7,0.0,145,1,0,1,0,4.0,1
ORD109592,apparel,1143.61,36.9,wallet,6,0.0,95,3,0,0,0,4.5,0
ORD109593,beauty,1832.81,38.5,UPI,3,0.0,25,6,0,0,0,4.3,0
ORD109594,beauty,909.65,11.0,prepaid_card,12,0.09090909090909091,108,2,0,0,1,4.2,0
ORD109595,apparel,286.11,29.1,prepaid_card,4,0.0,817,4,1,1,1,4.6,0
ORD109596,apparel,854.69,20.0,wallet,8,0.2857142857142857,158,7,1,1,0,4.6,0
ORD109597,apparel,559.58,25.4,prepaid_card,6,0.0,57,1,0,1,0,5.0,0
ORD109598,electronics,599.82,13.6,wallet,4,0.3333333333333333,97,5,0,0,1,4.2,0
ORD109599,accessories,1129.4,35.7,prepaid_card,3,0.0,5,2,0,0,0,4.2,0
ORD109600,footwear,273.85,38.0,UPI,2,0.0,192,4,1,1,1,4.1,0
ORD109601,accessories,341.61,17.4,UPI,13,0.0,71,4,0,0,1,4.3,0
ORD109602,grocery,2610.9,18.1,COD,3,0.0,550,4,0,0,0,5.0,0
ORD109603,apparel,305.9,16.9,wallet,5,0.25,191,3,0,1,0,3.7,1
ORD109604,apparel,438.77,10.5,COD,3,0.0,157,4,0,1,0,3.7,0
ORD109605,electronics,456.85,19.7,prepaid_card,8,0.0,145,8,1,0,1,3.7,0
ORD109606,apparel,501.13,22.9,COD,3,0.0,596,6,1,1,1,4.1,0
ORD109607,accessories,241.77,2.8,COD,17,0.0,258,3,1,0,0,4.4,0
ORD109608,apparel,8515.38,11.7,COD,6,0.2,30,4,0,1,0,4.4,0
ORD109609,electronics,857.94,20.3,UPI,9,0.5,28,2,1,0,1,4.0,0
ORD109610,beauty,804.44,10.0,COD,7,0.3333333333333333,53,4,1,0,1,4.6,0
ORD109611,home,1698.05,28.4,UPI,8,0.2857142857142857,451,2,0,0,1,4.7,0
ORD109612,beauty,149.18,28.9,prepaid_card,3,0.5,122,2,1,0,0,3.9,0
ORD109613,apparel,2037.3,53.8,prepaid_card,7,0.0,37,6,0,1,0,3.5,0
ORD109614,electronics,932.56,45.1,COD,4,0.0,18,1,0,0,0,3.1,0
ORD109615,electronics,620.89,2.3,COD,2,0.0,57,3,0,0,1,4.3,0
ORD109616,home,1173.79,31.9,UPI,6,1.0,244,7,0,0,0,4.4,0
ORD109617,beauty,1336.77,40.8,COD,7,0.0,227,3,0,0,1,5.0,0
ORD109618,apparel,924.8,28.2,prepaid_card,2,0.0,116,1,0,1,1,2.6,0
ORD109619,electronics,917.93,23.6,prepaid_card,5,0.0,117,1,0,0,1,3.6,0
ORD109620,electronics,1309.67,22.3,UPI,6,0.0,11,6,0,0,0,4.1,0
ORD109621,footwear,2333.23,42.2,COD,5,0.0,400,4,0,1,0,3.6,1
ORD109622,apparel,440.84,10.2,COD,1,,52,7,0,1,0,4.2,1
ORD109623,electronics,499.63,18.1,UPI,11,0.2,431,3,0,0,0,4.2,0
ORD109624,electronics,337.68,18.8,prepaid_card,1,,137,4,1,0,0,4.9,0
ORD109625,grocery,346.48,37.3,UPI,2,0.0,128,1,0,0,1,4.4,0
ORD109626,electronics,935.38,18.2,COD,6,0.6,192,4,1,0,1,3.7,0
ORD109627,footwear,3640.15,3.9,COD,8,0.2857142857142857,163,3,0,1,1,3.5,0
ORD109628,apparel,1313.65,11.6,COD,2,0.0,20,5,1,0,0,4.0,0
ORD109629,apparel,1888.7,9.4,UPI,4,0.0,657,3,0,1,0,3.2,1
ORD109630,grocery,300.15,51.6,prepaid_card,4,0.0,410,4,1,0,0,3.8,0
ORD109631,accessories,903.94,28.7,COD,4,0.0,107,6,1,0,0,4.0,0
ORD109632,apparel,493.41,21.1,COD,1,,227,6,1,1,1,4.3,0
ORD109633,apparel,837.12,8.1,wallet,17,0.5625,144,3,0,1,0,3.5,0
ORD109634,footwear,859.38,35.3,UPI,11,0.1,455,3,0,1,1,3.7,0
ORD109635,beauty,219.69,19.3,prepaid_card,7,0.3333333333333333,19,7,1,0,0,3.4,0
ORD109636,electronics,3196.55,7.2,wallet,9,0.625,10,5,1,0,1,4.4,0
ORD109637,electronics,1011.59,21.6,UPI,9,0.0,9,2,0,0,0,4.3,0
ORD109638,grocery,310.3,54.1,prepaid_card,7,0.0,33,2,1,0,0,2.7,0
ORD109639,apparel,1552.02,49.6,wallet,6,0.2,153,4,1,1,0,5.0,0
ORD109640,apparel,20060.0,24.5,prepaid_card,4,0.0,51,3,0,1,0,5.0,0
ORD109641,grocery,671.82,12.0,UPI,6,0.2,115,5,1,0,0,3.6,0
ORD109642,apparel,344.46,50.5,prepaid_card,1,,87,7,0,1,1,4.3,0
ORD109643,home,865.27,30.1,COD,11,0.0,6,2,0,0,1,3.7,0
ORD109644,electronics,330.81,16.8,COD,5,0.5,430,8,0,0,1,4.6,0
ORD109645,apparel,1664.85,30.6,UPI,9,0.25,95,2,0,1,0,4.3,0
ORD109646,footwear,867.91,25.9,COD,4,0.3333333333333333,269,4,1,1,0,2.7,0
ORD109647,apparel,512.27,29.4,COD,3,0.0,116,3,0,1,1,3.7,0
ORD109648,apparel,533.57,21.4,prepaid_card,7,0.0,138,2,0,1,0,4.6,0
ORD109649,electronics,596.39,43.5,wallet,3,1.0,145,3,0,0,1,3.8,0
ORD109650,home,756.47,10.2,UPI,10,0.0,449,4,1,0,1,3.4,1
ORD109651,accessories,1691.05,34.7,COD,4,0.0,842,1,0,0,0,4.1,0
ORD109652,accessories,915.93,33.6,COD,2,0.0,221,1,0,0,1,4.7,0
ORD109653,apparel,2069.36,14.2,COD,2,0.0,19,3,0,1,0,4.0,0
ORD109654,beauty,682.89,3.8,UPI,10,0.0,10,2,0,0,0,5.0,0
ORD109655,accessories,213.01,37.5,UPI,6,0.0,446,6,0,0,0,4.4,0
ORD109656,grocery,1072.25,15.8,wallet,6,0.0,213,2,0,0,0,4.3,0
ORD109657,beauty,1018.82,28.7,COD,4,0.6666666666666666,636,2,0,0,0,3.8,0
ORD109658,home,267.79,59.9,prepaid_card,7,0.0,157,4,1,0,0,4.2,0
ORD109659,accessories,714.68,30.3,prepaid_card,10,0.0,17,4,1,0,0,3.7,0
ORD109660,electronics,5349.98,11.6,COD,5,0.5,377,3,0,0,1,4.1,0
ORD109661,apparel,929.69,10.8,UPI,13,0.25,234,3,0,1,1,3.8,0
ORD109662,grocery,1603.88,62.2,prepaid_card,4,0.0,140,1,0,0,0,3.7,0
ORD109663,accessories,434.74,16.9,COD,3,0.5,196,3,0,0,1,3.6,0
ORD109664,apparel,5340.3,21.4,prepaid_card,6,0.0,50,4,0,1,0,4.6,0
ORD109665,electronics,155.4,56.4,prepaid_card,14,0.07692307692307693,5,3,0,0,0,3.5,0
ORD109666,electronics,1284.28,54.6,COD,14,0.23076923076923078,76,2,0,0,0,3.0,1
ORD109667,apparel,572.05,20.3,COD,1,,194,4,0,1,0,3.3,1
ORD109668,electronics,3292.06,48.7,COD,11,0.3,194,4,0,0,0,3.6,1
ORD109669,beauty,5229.33,49.3,wallet,6,0.4,15,1,0,0,1,4.5,0
ORD109670,electronics,1327.09,54.0,UPI,7,0.0,260,3,1,0,0,4.3,0
ORD109671,electronics,416.77,24.0,COD,1,,304,6,1,0,0,4.5,1
ORD109672,grocery,614.0,28.8,COD,12,0.09090909090909091,35,4,1,0,0,3.9,0
ORD109673,accessories,1341.11,21.0,COD,1,,39,3,1,0,1,3.3,0
ORD109674,electronics,981.62,32.9,prepaid_card,8,0.14285714285714285,32,1,1,0,0,4.6,0
ORD109675,apparel,999.71,30.1,prepaid_card,3,0.0,195,2,0,0,0,3.5,0
ORD109676,home,872.22,41.6,prepaid_card,7,0.16666666666666666,92,2,0,0,0,3.9,0
ORD109677,home,30.16,16.4,COD,9,0.0,174,3,0,0,0,4.5,1
ORD109678,footwear,642.6,20.2,COD,2,0.0,308,5,1,1,1,3.6,0
ORD109679,home,1404.99,34.4,prepaid_card,2,1.0,254,8,1,0,1,4.1,0
ORD109680,grocery,1353.47,35.6,COD,5,0.25,46,3,0,0,0,3.8,0
ORD109681,apparel,896.01,27.9,COD,2,0.0,454,4,1,0,0,5.0,0
ORD109682,grocery,501.5,35.8,COD,12,0.09090909090909091,90,3,1,0,0,3.9,0
ORD109683,home,1060.47,66.3,COD,16,0.06666666666666667,364,7,0,0,1,4.4,0
ORD109684,home,417.4,13.0,prepaid_card,3,0.0,78,7,0,0,0,4.8,0
ORD109685,footwear,1007.46,31.3,prepaid_card,4,0.0,386,6,0,1,0,4.2,0
ORD109686,apparel,192.87,17.4,UPI,6,0.6,35,4,0,1,0,3.3,0
ORD109687,grocery,681.88,44.7,UPI,8,0.0,158,2,1,0,0,4.6,0
ORD109688,footwear,950.79,48.6,prepaid_card,4,0.0,75,3,1,1,1,5.0,0
ORD109689,beauty,322.37,21.6,COD,9,0.25,69,2,1,0,0,4.6,0
ORD109690,apparel,433.04,34.7,COD,3,0.0,365,5,1,1,0,4.7,0
ORD109691,apparel,1578.38,20.5,COD,5,0.25,31,3,0,1,0,3.5,1
ORD109692,footwear,1795.22,46.5,COD,2,0.0,62,4,1,1,0,4.0,0
ORD109693,grocery,144.8,65.8,COD,7,0.0,94,2,1,0,1,3.7,0
ORD109694,home,1246.89,35.8,prepaid_card,7,0.3333333333333333,453,3,0,0,1,4.3,0
ORD109695,electronics,1592.27,60.8,COD,5,0.0,4,4,0,0,0,4.0,0
ORD109696,electronics,501.85,15.3,prepaid_card,6,0.0,84,4,0,0,1,4.2,0
ORD109697,home,1292.25,40.9,COD,1,,601,6,0,0,0,5.0,1
ORD109698,accessories,174.83,43.8,wallet,5,0.5,222,1,1,0,0,4.6,0
ORD109699,accessories,188.78,35.6,COD,4,0.6666666666666666,68,4,0,0,0,4.2,0
ORD109700,beauty,2167.67,21.7,UPI,5,0.25,359,1,0,0,1,3.4,0
ORD109701,electronics,4627.07,37.9,prepaid_card,3,0.0,23,3,0,0,1,4.5,0
ORD109702,footwear,2670.22,48.6,COD,8,0.42857142857142855,210,7,0,1,0,3.7,1
ORD109703,grocery,958.39,15.8,UPI,9,0.125,333,2,0,0,1,4.7,0
ORD109704,footwear,360.92,2.9,prepaid_card,8,0.14285714285714285,7,8,0,1,1,4.4,0
ORD109705,home,1523.61,43.1,COD,4,0.0,134,6,0,0,0,3.5,0
ORD109706,accessories,314.91,24.3,COD,4,0.0,169,3,1,0,0,4.2,0
ORD109707,grocery,597.32,12.2,prepaid_card,9,0.25,43,3,1,0,0,4.4,0
ORD109708,electronics,928.17,36.4,UPI,6,0.4,4,3,0,0,0,5.0,0
ORD109709,accessories,3204.7,4.9,prepaid_card,13,0.08333333333333333,55,8,1,0,1,2.6,0
ORD109710,electronics,215.78,13.3,prepaid_card,5,0.0,187,3,1,0,0,2.9,0
ORD109711,home,384.17,13.2,prepaid_card,15,0.2857142857142857,24,2,0,0,0,4.0,0
ORD109712,footwear,185.74,17.0,COD,2,0.0,308,1,1,1,1,4.7,0
ORD109713,apparel,134.72,28.3,wallet,3,0.0,551,1,0,1,0,3.0,0
ORD109714,apparel,54.95,15.1,COD,6,0.2,533,5,0,1,0,3.9,1
ORD109715,home,1817.31,52.2,COD,11,0.1,53,1,0,0,0,3.4,0
ORD109716,home,688.57,1.8,UPI,4,0.0,49,4,1,0,1,4.3,0
